data_num,weather_gt
1148180,0
994993,0
616824,0
568474,0
583016,0
163238,0
1142475,0
298367,0
1263289,0
1348361,0
225802,0
684213,0
1221828,0
343792,0
1324485,0
607533,0
979003,0
548464,0
196553,0
764516,0
1252327,0
220128,0
951125,0
1243,0
1058516,0
827958,0
649356,0
1312277,0
560360,0
1348251,0
744109,0
127974,0
1013354,0
160106,0
758334,0
1075456,0
748211,0
969283,0
1039183,0
270285,0
367322,0
693222,0
218765,0
899986,0
96377,0
177416,0
1166689,0
685570,0
306024,0
1061748,0
128437,0
578963,0
504085,0
426923,0
1239992,0
1335089,0
1238787,0
570923,0
64681,0
1129101,0
1138155,0
929406,0
320828,0
938282,0
243376,0
142511,0
521035,0
145062,0
994590,0
797327,0
985491,0
320281,0
44235,0
1297687,0
568874,0
552585,0
468514,0
982777,0
1348574,0
702324,0
259632,0
570948,0
1283228,0
191798,0
486301,0
450793,0
809292,0
97842,0
1144454,0
1215800,0
1194871,0
435212,0
936506,0
333087,0
597518,0
124417,0
4192,0
1075411,0
582470,0
191568,0
1248273,0
592989,0
622565,0
910543,0
843968,0
906845,0
116812,0
547187,0
1337013,0
791223,0
1315334,0
1317463,0
599111,0
994965,0
1317479,0
616252,0
1020955,0
1137251,0
1099678,0
244227,0
1194481,0
1073714,0
20740,0
845695,0
149301,0
879706,0
684712,0
700107,0
1142643,0
1328698,0
1325398,0
561776,0
1032979,0
802110,0
823840,0
974200,0
376725,0
664101,0
245527,0
322666,0
694658,0
1275190,0
297471,0
98733,0
590647,0
259257,0
565569,0
1271817,0
344429,0
754583,0
875124,0
119031,0
431334,0
975144,0
604726,0
282809,0
306303,0
591527,0
969490,0
544431,0
207082,0
1348453,0
257232,0
467113,0
289206,0
794527,0
454281,0
2548,0
810554,0
811107,0
577077,0
446698,0
933684,0
232415,0
480483,0
589720,0
971683,0
1193488,0
1039078,0
1010004,0
1293040,0
851421,0
475338,0
616242,0
822113,0
1218660,0
181240,0
900454,0
40878,0
982185,0
305339,0
1326478,0
1070309,0
760485,0
1348915,0
963060,0
502319,0
744430,0
194706,0
945270,0
1180605,0
618222,0
237269,0
8417,0
1150239,0
1197942,0
348649,0
791221,0
818250,0
429618,0
819023,0
276892,0
1251326,0
831884,0
685834,0
876117,0
586193,0
91012,0
550153,0
821598,0
1348226,0
1348273,0
968483,0
1250657,0
965224,0
1300253,0
97116,0
470991,0
1238717,0
956460,0
775041,0
1240161,0
500251,0
595228,0
1212288,0
1113022,0
1246193,0
792135,0
1308424,0
719645,0
287018,0
558308,0
810165,0
1231983,0
453120,0
501569,0
235317,0
927035,0
797800,0
1128429,0
849293,0
63920,0
595454,0
1164223,0
619919,0
163242,0
565792,0
340951,0
1129363,0
1241722,0
1063445,0
811441,0
812451,0
384259,0
1015627,0
561193,0
156280,0
1177607,0
956344,0
128861,0
208182,0
1016479,0
429812,0
210849,0
253993,0
376860,0
664978,0
590101,0
706341,0
107516,0
694524,0
742153,0
1288998,0
1202554,0
243062,0
583982,0
595864,0
817524,0
454492,0
1138151,0
374061,0
968668,0
297292,0
1246154,0
1013470,0
225454,0
800891,0
562664,0
191731,0
1348765,0
66319,0
189283,0
1347743,0
1287287,0
123928,0
346290,0
945796,0
560522,0
570925,0
970386,0
806432,0
1177487,0
226072,0
1310270,0
818218,0
852966,0
1016234,0
775365,0
91579,0
306450,0
1232564,0
449014,0
1274550,0
1130794,0
665254,0
1322135,0
314526,0
734267,0
976945,0
597520,0
867509,0
143706,0
1001317,0
689927,0
1289614,0
794755,0
1308421,0
581688,0
516344,0
955343,0
313700,0
348962,0
810802,0
449364,0
805990,0
926699,0
542347,0
326454,0
90640,0
1079558,0
1003843,0
830846,0
964053,0
945696,0
1250632,0
893344,0
265181,0
701930,0
1113568,0
1024564,0
183955,0
466745,0
183924,0
921541,0
1012401,0
1283792,0
692142,0
949963,0
937791,0
475409,0
1003607,0
793148,0
192806,0
1208780,0
374481,0
531912,0
1104194,0
323244,0
1348908,0
907743,0
454200,0
429798,0
941609,0
61938,0
265924,0
546863,0
1348651,0
743937,0
1129355,0
950015,0
675773,0
839070,0
775153,0
747765,0
1037589,0
141783,0
99237,0
96373,0
821951,0
949285,0
1097948,0
989854,0
1347817,0
1315250,0
216565,0
827666,0
1000624,0
571807,0
17394,0
728513,0
992655,0
850603,0
1172173,0
1224859,0
1169976,0
847340,0
77587,0
1130978,0
1232575,0
41547,0
333082,0
740102,0
411370,0
86505,0
373710,0
306242,0
589326,0
1161701,0
746931,0
191918,0
586855,0
958939,0
937987,0
681352,0
956855,0
703752,0
1043850,0
223024,0
224526,0
778320,0
758159,0
1347791,0
1146338,0
911655,0
334128,0
1317913,0
979071,0
554697,0
160896,0
221425,0
545804,0
91437,0
777040,0
969372,0
706514,0
994938,0
925913,0
830002,0
2436,0
74953,0
545142,0
1318923,0
1064315,0
856770,0
157399,0
944783,0
840008,0
797813,0
1094177,0
684132,0
29854,0
265923,0
528046,0
900954,0
1114377,0
1348355,0
470988,0
468228,0
415027,0
154894,0
387951,0
420573,0
994958,0
1283170,0
1299740,0
552572,0
1240275,0
791202,0
334279,0
542354,0
165886,0
930759,0
160897,0
733550,0
1018897,0
1348644,0
1057528,0
747888,0
1120393,0
1053807,0
552535,0
810889,0
541419,0
571471,0
422002,0
1200945,0
741105,0
1172604,0
597504,0
1010109,0
839946,0
63552,0
941113,0
313030,0
594392,0
1348263,0
467431,0
688080,0
479447,0
1012271,0
789377,0
193757,0
161636,0
963898,0
819588,0
162194,0
788241,0
893732,0
1247929,0
1030871,0
449958,0
800871,0
1348683,0
959079,0
906693,0
994984,0
979733,0
1290920,0
76863,0
1016461,0
1202004,0
746998,0
1101499,0
797810,0
883416,0
1212417,0
552098,0
909596,0
239729,0
630183,0
1031245,0
967030,0
2538,0
198901,0
676475,0
833856,0
225015,0
1199988,0
1016447,0
547568,0
213472,0
1077714,0
160067,0
703261,0
222687,0
44251,0
678303,0
592101,0
1238573,0
568924,0
339439,0
206727,0
867851,0
1053402,0
477286,0
206891,0
1016459,0
849656,0
552624,0
604891,0
528787,0
1107416,0
451982,0
830211,0
1113363,0
1327168,0
468279,0
797189,0
931109,0
1040723,0
368445,0
1340148,0
110125,0
918029,0
552785,0
686548,0
319885,0
139760,0
162310,0
318877,0
340925,0
130995,0
609001,0
274460,0
536988,0
1278407,0
47898,0
192795,0
575210,0
719185,0
991292,0
430202,0
1009792,0
547944,0
436112,0
1130316,0
799573,0
701941,0
798291,0
421068,0
828285,0
1348594,0
419219,0
791222,0
910606,0
779987,0
126567,0
693859,0
577304,0
13181,0
1131450,0
192928,0
1057117,0
1330133,0
909933,0
805461,0
1211048,0
1172067,0
1044681,0
450842,0
1308423,0
142361,0
752345,0
263283,0
1181106,0
1026790,0
1034430,0
429605,0
1009984,0
823238,0
1017222,0
587479,0
562030,0
1102887,0
699682,0
306347,0
998333,0
884043,0
413311,0
591763,0
746683,0
536133,0
162541,0
491051,0
542903,0
940954,0
815245,0
1061203,0
571009,0
648430,0
859471,0
1808,0
580544,0
429695,0
503784,0
70405,0
84429,0
64203,0
891813,0
569432,0
1339615,0
276466,0
1238433,0
1345064,0
16324,0
237561,0
1082857,0
759910,0
1238257,0
597516,0
7517,0
1171896,0
1010114,0
927090,0
298776,0
874684,0
1088145,0
1017167,0
199577,0
147696,0
231842,0
1348205,0
1260352,0
1348704,0
402169,0
1159989,0
1348618,0
597420,0
401374,0
681847,0
960903,0
67523,0
970816,0
563126,0
545368,0
433938,0
684104,0
266247,0
1221991,0
276851,0
1109114,0
618350,0
1151468,0
1272047,0
534509,0
1176525,0
920027,0
558522,0
1168351,0
851711,0
96102,0
640623,0
176663,0
1246194,0
1285422,0
212136,0
344251,0
1232627,0
323757,0
1126971,0
1315278,0
365288,0
822035,0
964210,0
676482,0
1181046,0
189460,0
693762,0
647536,0
692742,0
1134906,0
1270861,0
1149742,0
415028,0
300265,0
107427,0
374232,0
1044021,0
748667,0
604164,0
501661,0
480481,0
1071937,0
1023755,0
616354,0
189343,0
1183466,0
15097,0
116744,0
78224,0
902928,0
703875,0
1323061,0
1203088,0
819735,0
784841,0
720005,0
1029988,0
777520,0
692427,0
100630,0
676487,0
1304607,0
1299490,0
958040,0
570890,0
344198,0
833797,0
7510,0
1348877,0
1125450,0
383237,0
819015,0
1100569,0
1015379,0
204020,0
501529,0
1303601,0
209030,0
56391,0
1090480,0
764879,0
771415,0
505243,0
730850,0
923609,0
57428,0
589536,0
979539,0
1221946,0
592092,0
962754,0
1238577,0
1112958,0
1320396,0
746424,0
1285484,0
193754,0
889525,0
1256334,0
1016501,0
1075301,0
1212502,0
487000,0
217473,0
918103,0
174888,0
371325,0
1343825,0
694670,0
920345,0
591637,0
496445,0
558310,0
428811,0
585713,0
246066,0
234395,0
980119,0
676377,0
21042,0
1299892,0
736955,0
888709,0
879866,0
245896,0
1317452,0
1347742,0
908910,0
865463,0
1042659,0
1013965,0
593857,0
313757,0
1348773,0
686304,0
586583,0
795327,0
410570,0
91851,0
1213897,0
510867,0
1208731,0
1348476,0
519214,0
1186056,0
823383,0
1283118,0
212194,0
876010,0
673362,0
742090,0
503365,0
1344872,0
6935,0
1061207,0
346123,0
913835,0
1324674,0
218411,0
415191,0
191960,0
183853,0
466086,0
1176547,0
1094519,0
472919,0
1032592,0
583631,0
448951,0
1238584,0
1348807,0
20518,0
994941,0
273265,0
1133540,0
690756,0
599508,0
161947,0
1150236,0
538503,0
486300,0
554690,0
1212355,0
907771,0
1135350,0
957411,0
689865,0
893563,0
1295146,0
938062,0
702080,0
808728,0
862392,0
734533,0
161571,0
318284,0
224377,0
429743,0
329918,0
918079,0
184373,0
312208,0
1193605,0
1011833,0
741191,0
686070,0
811108,0
198921,0
848481,0
1181025,0
551909,0
769712,0
45473,0
1005430,0
1119019,0
798412,0
822708,0
32121,0
571948,0
1340864,0
484908,0
909659,0
1292890,0
276976,0
1136498,0
473371,0
982638,0
146966,0
1348244,0
709123,0
787725,0
1009302,0
218300,0
681184,0
502943,0
26810,0
427443,0
837100,0
595359,0
592897,0
591783,0
13858,0
1181019,0
1052589,0
686555,0
298062,0
1302400,0
1183913,0
448970,0
597727,0
974131,0
496407,0
375955,0
1288614,0
789316,0
1333130,0
84137,0
927649,0
1153107,0
1245731,0
1016893,0
626685,0
1348276,0
545630,0
885897,0
210792,0
1225596,0
547552,0
1150940,0
243683,0
94003,0
1103004,0
205172,0
1013372,0
571943,0
780595,0
566767,0
245324,0
1346534,0
1308122,0
59554,0
1183266,0
575260,0
197057,0
758325,0
690554,0
737548,0
844888,0
94830,0
816312,0
851479,0
1347667,0
1197927,0
742273,0
996600,0
1336253,0
1179520,0
875763,0
177505,0
306295,0
909152,0
530757,0
764320,0
1211360,0
783010,0
1348762,0
354688,0
422580,0
468288,0
685571,0
176043,0
1003838,0
426929,0
267391,0
1161282,0
741106,0
542359,0
312256,0
548344,0
822077,0
775824,0
143705,0
1128428,0
193642,0
413272,0
820873,0
1232813,0
1249719,0
548981,0
1249757,0
581815,0
165035,0
810217,0
113680,0
608485,0
14876,0
1119015,0
1030666,0
120806,0
777024,0
320424,0
591272,0
733530,0
975416,0
937560,0
754070,0
1053796,0
958068,0
203740,0
446849,0
1203596,0
433830,0
592140,0
548009,0
856085,0
823388,0
866046,0
420961,0
771979,0
147274,0
352822,0
1184597,0
512477,0
880923,0
251110,0
50230,0
586869,0
304869,0
1001328,0
746961,0
1101672,0
823295,0
950047,0
1252146,0
1179753,0
1006475,0
888637,0
1175738,0
48741,0
542920,0
1233320,0
1322925,0
844205,0
588659,0
758323,0
412764,0
571646,0
376730,0
1248060,0
527824,0
1340129,0
1025194,0
856332,0
956297,0
1070225,0
1166475,0
569440,0
93334,0
304055,0
474678,0
213823,0
560784,0
980489,0
1263826,0
1175708,0
558301,0
456877,0
977282,0
616355,0
1170949,0
583159,0
741181,0
857104,0
696437,0
242065,0
607320,0
1232574,0
1099542,0
248913,0
702713,0
477748,0
514979,0
1277074,0
1279932,0
1073326,0
496418,0
575100,0
677132,0
1093531,0
1054999,0
868771,0
1076470,0
251387,0
417825,0
45214,0
197679,0
969380,0
1055148,0
1285504,0
174459,0
662820,0
299363,0
507085,0
1183183,0
1348254,0
191761,0
246958,0
716329,0
1136449,0
496224,0
583151,0
716372,0
985831,0
415626,0
1076812,0
1285481,0
82233,0
982025,0
1348658,0
1232817,0
845049,0
785740,0
284129,0
132490,0
1104117,0
508198,0
586144,0
1295639,0
545237,0
1071194,0
428479,0
738952,0
419665,0
1280830,0
947573,0
1128349,0
831243,0
920373,0
1049770,0
1053852,0
615560,0
86211,0
570813,0
1206927,0
812547,0
898606,0
552573,0
1347812,0
1175739,0
1061263,0
1077746,0
376983,0
1348241,0
192827,0
338014,0
843382,0
120706,0
1016523,0
1221027,0
576480,0
197562,0
616335,0
1158239,0
888666,0
1162151,0
123157,0
827109,0
1124436,0
569454,0
105109,0
1058352,0
1104113,0
322701,0
676362,0
1175510,0
701956,0
561264,0
12827,0
1204372,0
731004,0
1177216,0
383107,0
788000,0
143280,0
884722,0
841216,0
908332,0
163877,0
324522,0
565559,0
736881,0
1032352,0
570994,0
940036,0
840842,0
896369,0
1016473,0
968846,0
995558,0
1277712,0
1198346,0
718141,0
345188,0
1122310,0
547704,0
217721,0
968488,0
1119761,0
848652,0
971819,0
881030,0
863124,0
1128665,0
341082,0
1213896,0
1101671,0
580958,0
1131025,0
1240886,0
143405,0
827439,0
933269,0
884686,0
649596,0
262812,0
1314670,0
1194610,0
1164200,0
454214,0
568846,0
558521,0
886068,0
132371,0
1075923,0
1346283,0
220904,0
1123291,0
1085142,0
676465,0
1346530,0
1124109,0
823208,0
562070,0
526331,0
468668,0
1135361,0
578019,0
1242691,0
270432,0
810812,0
469868,0
595049,0
1348655,0
530327,0
1024326,0
910697,0
689277,0
771219,0
1270629,0
895037,0
416265,0
1215579,0
1210885,0
52800,0
682443,0
526156,0
429849,0
124210,0
1031033,0
1274402,0
866672,0
1129091,0
1287428,0
952178,0
1180609,0
1336064,0
300393,0
709368,0
1092392,0
526521,0
1075602,0
1175679,0
363182,0
379601,0
1298643,0
225724,0
190368,0
103261,0
162281,0
415074,0
937598,0
673468,0
1158346,0
887565,0
948248,0
1233909,0
684515,0
900939,0
778884,0
1253823,0
865102,0
977685,0
856774,0
746651,0
460648,0
1179424,0
1185237,0
626760,0
1206617,0
1012293,0
1212416,0
1227,0
1348806,0
466141,0
270867,0
885366,0
831033,0
796757,0
732901,0
918329,0
699296,0
453574,0
434052,0
48742,0
1181048,0
455020,0
1347782,0
827433,0
1348316,0
898445,0
1169665,0
494121,0
225814,0
1300360,0
848142,0
1020825,0
228326,0
536721,0
63741,0
994650,0
1318934,0
457798,0
14518,0
1259985,0
679476,0
1113633,0
126579,0
1212429,0
608129,0
1137601,0
191589,0
1128427,0
831245,0
1049869,0
856081,0
1054232,0
742147,0
579512,0
605153,0
1016444,0
583552,0
749647,0
1348387,0
537774,0
73151,0
701576,0
784483,0
561204,0
1081761,0
908920,0
448776,0
521775,0
213855,0
561583,0
312981,0
86596,0
592106,0
63544,0
804156,0
965280,0
159082,0
820904,0
608009,0
941602,0
83479,0
649470,0
1248023,0
724936,0
744102,0
1179358,0
1054237,0
1308124,0
1112955,0
1140097,0
545316,0
1202349,0
571141,0
68447,0
1212078,0
1100287,0
1313045,0
322224,0
375679,0
570999,0
196531,0
591795,0
320848,0
981142,0
191945,0
1102860,0
1232959,0
677897,0
369722,0
286148,0
986677,0
972001,0
342920,0
207955,0
1314185,0
562067,0
591574,0
684100,0
1197939,0
756139,0
1186180,0
626778,0
1231413,0
329119,0
1032766,0
192959,0
185765,0
1181169,0
968218,0
571960,0
929535,0
535517,0
206659,0
1179525,0
506553,0
547203,0
41550,0
547579,0
681858,0
549243,0
730830,0
1016468,0
1044598,0
1016623,0
547746,0
778316,0
421003,0
339234,0
376402,0
1040075,0
1034456,0
818254,0
297479,0
1238534,0
496741,0
47242,0
182833,0
985887,0
98421,0
1333463,0
732530,0
798403,0
1152832,0
412954,0
65038,0
63362,0
306194,0
1208472,0
104670,0
986666,0
552643,0
932382,0
258431,0
1348237,0
764326,0
1108420,0
14651,0
1171934,0
1065243,0
168882,0
848570,0
2185,0
930818,0
877635,0
229240,0
334367,0
467702,0
738938,0
545404,0
343316,0
709365,0
522061,0
675505,0
684201,0
352962,0
1088605,0
85992,0
468641,0
782938,0
96264,0
576466,0
78216,0
1339375,0
561522,0
1203269,0
1124239,0
580173,0
1347214,0
1030674,0
1224587,0
1123695,0
581882,0
81022,0
608135,0
1061189,0
1299701,0
1316410,0
960963,0
714554,0
320987,0
1123946,0
1200048,0
910626,0
918102,0
536804,0
900415,0
151039,0
333169,0
585257,0
587928,0
1186671,0
816621,0
995185,0
1044009,0
587955,0
1251856,0
570888,0
1232815,0
553194,0
1298046,0
1118891,0
1286675,0
461135,0
468930,0
680829,0
565597,0
263810,0
987268,0
753295,0
342861,0
1155518,0
54328,0
275143,0
459267,0
920048,0
692722,0
235763,0
299937,0
469835,0
691463,0
591729,0
1348475,0
1049781,0
80651,0
626529,0
915635,0
1348764,0
463554,0
956521,0
739867,0
182061,0
1039184,0
1347803,0
532329,0
839927,0
1016508,0
891060,0
704706,0
501576,0
197590,0
38629,0
1122946,0
1186540,0
1272067,0
1305952,0
69946,0
782996,0
649207,0
1317470,0
161068,0
1348821,0
590056,0
320826,0
351103,0
148981,0
1005107,0
61475,0
87708,0
452627,0
166889,0
582813,0
133325,0
1348433,0
1005437,0
1319754,0
886327,0
1108295,0
1217888,0
516146,0
838552,0
966573,0
582876,0
991580,0
820417,0
827676,0
346198,0
541132,0
84890,0
813713,0
1348575,0
430691,0
365233,0
1126019,0
692854,0
1250077,0
517986,0
969836,0
373419,0
276451,0
1346095,0
1119043,0
195403,0
769671,0
1293610,0
606093,0
215193,0
792566,0
489980,0
861001,0
982409,0
227372,0
74881,0
595816,0
822801,0
983763,0
754079,0
1215188,0
736657,0
969269,0
1348207,0
575568,0
527489,0
270650,0
1217824,0
1202564,0
262838,0
561493,0
1289839,0
854846,0
1137253,0
1337053,0
1034184,0
797799,0
526687,0
853025,0
14256,0
1176563,0
1019880,0
988441,0
593789,0
216918,0
136312,0
1255394,0
702715,0
461260,0
1155619,0
913151,0
537313,0
1277005,0
1012257,0
261138,0
664582,0
1228881,0
1302152,0
1303387,0
13717,0
1347771,0
156112,0
344658,0
1168674,0
877421,0
1232867,0
53861,0
1250425,0
712367,0
478224,0
901220,0
545168,0
253603,0
1185275,0
612,0
460669,0
1242144,0
304606,0
254840,0
910839,0
798520,0
1019726,0
467269,0
480834,0
367133,0
1061641,0
1162519,0
1245721,0
1348552,0
1141768,0
1313048,0
147657,0
813118,0
724927,0
234894,0
1258111,0
1303142,0
1030514,0
375959,0
957932,0
734094,0
969031,0
1190069,0
1129225,0
703283,0
676356,0
1021275,0
965261,0
1044945,0
1318932,0
901229,0
579094,0
1247521,0
801045,0
934281,0
927019,0
1069188,0
1247527,0
1128368,0
940022,0
961618,0
737578,0
434055,0
259259,0
96236,0
1029616,0
883240,0
810918,0
1206799,0
1221375,0
355003,0
1348897,0
67681,0
103898,0
1080658,0
597877,0
554682,0
922293,0
363159,0
619142,0
1325516,0
1011700,0
1037989,0
1024346,0
1203098,0
298850,0
225099,0
1068947,0
664066,0
369293,0
1057115,0
168185,0
164512,0
161234,0
542967,0
794631,0
456440,0
775810,0
53860,0
1329855,0
879862,0
945483,0
1348525,0
474763,0
1348326,0
305330,0
864672,0
517971,0
700420,0
995835,0
566668,0
1072769,0
1239375,0
1194611,0
918551,0
335037,0
1030786,0
1094178,0
561258,0
733556,0
1101079,0
372620,0
797317,0
1189310,0
1133294,0
742113,0
389844,0
1019823,0
806981,0
593779,0
824549,0
1126741,0
1216910,0
1011825,0
820902,0
783151,0
1348356,0
1347706,0
870072,0
1039868,0
1324114,0
40815,0
563032,0
1146852,0
583061,0
1061318,0
105325,0
100905,0
865466,0
773934,0
888269,0
841489,0
1202476,0
950945,0
503122,0
907461,0
931186,0
793074,0
283918,0
1270886,0
1321884,0
494176,0
971770,0
751614,0
1197869,0
992481,0
976530,0
306218,0
872091,0
1249154,0
593959,0
531760,0
61093,0
1238312,0
1003815,0
818842,0
832131,0
1016592,0
145122,0
679475,0
529865,0
460358,0
722653,0
702696,0
1153242,0
242057,0
569331,0
982703,0
355216,0
571378,0
1067397,0
159480,0
1112287,0
784762,0
1103032,0
998559,0
554641,0
1104723,0
83097,0
719303,0
985601,0
1249765,0
1270627,0
909330,0
1246951,0
270964,0
1087053,0
608145,0
1037766,0
819544,0
598848,0
47355,0
145006,0
12349,0
1348753,0
106278,0
1100648,0
307578,0
941048,0
968858,0
591759,0
964291,0
688097,0
923919,0
1031027,0
584233,0
1172040,0
276452,0
879647,0
608955,0
1008079,0
469985,0
511579,0
529867,0
964193,0
406727,0
977161,0
746994,0
861085,0
258106,0
916319,0
1348846,0
571713,0
1016494,0
868732,0
680120,0
1088380,0
865443,0
562658,0
1318381,0
1240602,0
1174366,0
1333549,0
1232098,0
146149,0
818252,0
527947,0
257458,0
191778,0
447766,0
108600,0
686873,0
1022326,0
788872,0
161633,0
595380,0
469008,0
963664,0
789379,0
194206,0
887047,0
1348726,0
1348822,0
574377,0
1117001,0
574039,0
575256,0
641267,0
130501,0
1133586,0
909603,0
714585,0
779972,0
1119035,0
194697,0
861433,0
351321,0
96608,0
831250,0
179632,0
885697,0
829758,0
909320,0
554222,0
875012,0
580183,0
161140,0
988330,0
1237677,0
580953,0
193252,0
1217721,0
547699,0
191818,0
70167,0
476745,0
607406,0
848653,0
764844,0
585276,0
741115,0
1137599,0
856773,0
607608,0
751781,0
874987,0
63809,0
848687,0
511995,0
1004952,0
636808,0
649357,0
1239996,0
561916,0
676352,0
156460,0
718501,0
432070,0
67467,0
142360,0
898894,0
741128,0
227368,0
320547,0
1010255,0
1322954,0
839936,0
477088,0
1217889,0
1193674,0
758423,0
1269468,0
167568,0
519131,0
920352,0
128430,0
98728,0
1182892,0
1285497,0
306088,0
1299741,0
293897,0
1181192,0
987393,0
1305442,0
523976,0
232895,0
365226,0
91991,0
821698,0
805983,0
1099561,0
190906,0
864686,0
239739,0
277739,0
1177224,0
401330,0
362290,0
157006,0
825110,0
191692,0
855978,0
1012313,0
1077557,0
456259,0
626772,0
702714,0
1147814,0
166368,0
276790,0
614587,0
835937,0
31768,0
468931,0
809351,0
1175005,0
236887,0
1300079,0
1016509,0
1282257,0
475153,0
492584,0
685589,0
1347215,0
523982,0
1292899,0
1217380,0
561911,0
615431,0
237659,0
985312,0
676448,0
977411,0
599126,0
599197,0
299355,0
811101,0
856090,0
1213630,0
1314224,0
1282579,0
1049511,0
357094,0
747815,0
81989,0
835191,0
1159831,0
1231416,0
900489,0
375951,0
105042,0
997869,0
1033152,0
1090744,0
65009,0
496451,0
347567,0
692738,0
372593,0
941525,0
162539,0
187183,0
752462,0
730756,0
604766,0
219915,0
688496,0
406437,0
1220957,0
788875,0
368583,0
1138842,0
547312,0
776079,0
996200,0
496383,0
108324,0
779152,0
1072227,0
1313020,0
127995,0
1148010,0
837601,0
1002137,0
701551,0
1016450,0
969036,0
801200,0
875058,0
533324,0
100689,0
1003835,0
13401,0
575231,0
1081426,0
775145,0
1113696,0
166908,0
871554,0
38614,0
1348536,0
1017175,0
749636,0
1112943,0
487212,0
2196,0
1010133,0
320715,0
1055242,0
1012020,0
228945,0
746993,0
848484,0
263578,0
21610,0
255481,0
1005440,0
804388,0
375414,0
1348464,0
1348907,0
760230,0
898633,0
114694,0
116910,0
1289794,0
1274052,0
191955,0
159077,0
619463,0
783330,0
744110,0
552570,0
618771,0
1128542,0
783152,0
389843,0
1001504,0
1181043,0
1273793,0
1136691,0
159446,0
568109,0
448987,0
33921,0
469435,0
1117040,0
781877,0
857744,0
752477,0
1078281,0
1348537,0
823377,0
1347254,0
1348682,0
22230,0
1348676,0
1003806,0
48282,0
1182646,0
359066,0
1092780,0
1040815,0
815605,0
742109,0
793260,0
453113,0
1340924,0
1086768,0
14418,0
334558,0
947577,0
1170397,0
704970,0
995269,0
627396,0
995468,0
786013,0
1283646,0
782344,0
572072,0
616288,0
340717,0
466378,0
1113714,0
447439,0
1084840,0
809361,0
1122990,0
1137293,0
488224,0
259542,0
191881,0
1348556,0
1181050,0
774440,0
1181056,0
1323718,0
546663,0
1226899,0
519363,0
815222,0
448961,0
812391,0
467405,0
907742,0
13812,0
736908,0
684189,0
192076,0
270697,0
377690,0
1348292,0
546487,0
131812,0
825538,0
64297,0
562047,0
884705,0
775949,0
311686,0
982024,0
474231,0
898210,0
571946,0
1045398,0
1260105,0
276499,0
428234,0
884957,0
521374,0
836164,0
716165,0
275652,0
1269766,0
1045823,0
561606,0
1345916,0
904635,0
194724,0
1299704,0
676452,0
697921,0
1289917,0
209809,0
467766,0
1177797,0
98326,0
338029,0
888434,0
820883,0
194091,0
1100029,0
676363,0
432364,0
572361,0
1276917,0
1232936,0
1347736,0
788202,0
1293505,0
905832,0
521307,0
276453,0
799862,0
1058315,0
858985,0
193286,0
817438,0
100916,0
147632,0
1238575,0
168046,0
1028839,0
783006,0
799630,0
613610,0
1033313,0
1129249,0
604890,0
421534,0
550144,0
162268,0
38819,0
147467,0
1064694,0
293674,0
1103828,0
910006,0
1072687,0
327094,0
813250,0
607411,0
1334908,0
1232696,0
1325297,0
1137073,0
486729,0
14533,0
1049141,0
750176,0
976419,0
480484,0
801967,0
1271839,0
254,0
805819,0
1250228,0
672731,0
1348785,0
305327,0
820410,0
665291,0
124453,0
518010,0
77095,0
1335348,0
473730,0
1071368,0
577920,0
681789,0
548162,0
98732,0
45437,0
1037617,0
703874,0
1119770,0
918142,0
466516,0
554116,0
792666,0
591595,0
742276,0
687488,0
732527,0
893872,0
496444,0
832706,0
430545,0
219688,0
1239958,0
1212317,0
1075546,0
1030810,0
374724,0
419173,0
100648,0
1206781,0
366449,0
298390,0
206987,0
1149839,0
684109,0
1087972,0
533038,0
1099731,0
521763,0
566110,0
1043065,0
969017,0
977116,0
864581,0
545011,0
687547,0
1131038,0
1136478,0
82393,0
1301392,0
815253,0
567630,0
937801,0
1220572,0
729007,0
809115,0
1181108,0
601857,0
434648,0
703826,0
684902,0
688043,0
821474,0
918092,0
223138,0
591084,0
1170574,0
262808,0
503935,0
446735,0
582830,0
1263325,0
1202026,0
616246,0
26921,0
414086,0
1111491,0
1347725,0
175759,0
340929,0
128442,0
1211558,0
488700,0
1034592,0
160597,0
1149662,0
944751,0
183679,0
696804,0
777505,0
1029645,0
940901,0
1269266,0
800156,0
114602,0
550166,0
199607,0
1048724,0
323507,0
879880,0
1180129,0
42152,0
1016522,0
857759,0
1097669,0
777041,0
579648,0
888548,0
605264,0
13814,0
687177,0
297463,0
1016412,0
1186515,0
1140931,0
1238517,0
1172038,0
375763,0
521219,0
189787,0
191929,0
1342624,0
176124,0
614346,0
383410,0
764938,0
784355,0
480851,0
771221,0
56265,0
426686,0
547304,0
1299070,0
1323808,0
776064,0
1242507,0
735402,0
546987,0
954135,0
1128308,0
473735,0
253942,0
41584,0
798674,0
747954,0
677889,0
1180135,0
775906,0
225722,0
929847,0
473733,0
759686,0
707415,0
174978,0
358074,0
125408,0
215219,0
1162562,0
1347721,0
843830,0
663297,0
576242,0
433186,0
964280,0
1144595,0
591750,0
608292,0
531984,0
385046,0
1037586,0
1348737,0
1202549,0
223190,0
1074999,0
918018,0
677987,0
870900,0
791145,0
190081,0
364957,0
1164457,0
1347797,0
86191,0
966843,0
982188,0
1348625,0
1285426,0
1176557,0
1320136,0
536784,0
76726,0
176128,0
531947,0
516150,0
539059,0
691448,0
1073981,0
1240862,0
448515,0
1233904,0
783156,0
448884,0
